account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,total_subscriptions,avg_mrr,avg_arr,total_upgrades,total_downgrades,auto_renew_count,trial_count,total_usage,avg_usage_duration,total_errors,beta_feature_usage,ticket_count,avg_resolution_time,avg_first_response,avg_satisfaction,total_escalations,total_refund,pre_upgrade_count,pre_downgrade_count,reactivation_count,churn_events_count,tenure_days,usage_score,support_score,subscription_stability,customer_health_score,health_status
A-560d27,Company_266,DevTools,US,2024-05-05,organic,Pro,23,False,False,12,3470.0833333333335,41641.0,1,0,7,3,587,3146.0338983050847,38,6,4.0,30.75,59.75,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,780,51.508844953173785,73.33333333333333,40.0,54.60353798126951,At Risk
A-0b0d6d,Company_267,DevTools,US,2024-12-30,organic,Pro,3,False,False,13,2576.230769230769,30914.76923076923,1,0,13,0,582,2619.532258064516,48,9,5.0,31.4,90.4,4.0,1.0,0.0,0.0,0.0,0.0,1.0,541,50.98855359001041,75.0,70.0,63.89542143600417,Good
A-2789e3,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,False,False,12,2040.75,24489.0,1,1,10,2,680,3167.3384615384616,45,6,4.0,47.25,83.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,648,61.1862643080125,80.0,50.0,63.474505723205,Good
A-b07346,Company_269,HealthTech,US,2024-10-10,partner,Pro,51,False,True,5,6283.2,75398.4,1,0,3,1,326,3240.6969696969695,22,4,3.0,42.333333333333336,76.66666666666667,3.5,0.0,0.0,0.0,0.0,0.0,1.0,622,24.349635796045792,70.0,20.0,36.73985431841832,Critical
A-902ef7,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,False,True,8,5540.25,66483.0,2,0,8,2,414,3646.95,24,5,2.0,48.5,85.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,659,33.50676378772113,80.0,50.0,52.40270551508845,At Risk
A-20736a,Company_271,EdTech,IN,2024-03-16,organic,Enterprise,50,False,False,7,5789.285714285715,69471.42857142857,1,1,7,1,430,2581.1428571428573,22,5,4.0,42.25,78.25,3.75,0.0,64.98,0.0,0.0,0.0,1.0,830,35.17169614984391,75.0,35.0,47.068678459937566,At Risk
A-e4bf56,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,7,2703.714285714286,32444.571428571428,0,1,4,0,339,3499.6363636363635,10,1,8.0,29.125,111.5,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,604,25.702393340270557,73.33333333333333,15.000000000000002,36.780957336108216,Critical
A-cea1f0,Company_273,FinTech,US,2024-04-07,event,Pro,8,False,True,10,1224.4,14692.8,1,1,4,2,586,2878.3571428571427,28,9,5.0,42.2,107.4,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,808,51.404786680541115,86.66666666666666,20.0,52.561914672216446,At Risk
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,False,False,5,1501.4,18016.8,0,1,3,1,309,3586.4285714285716,11,3,5.0,34.8,79.4,4.333333333333333,1.0,18.81,1.0,0.0,2.0,3.0,845,22.580645161290327,81.66666666666666,10.0,36.53225806451613,Critical
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50,False,False,8,1665.625,19987.5,0,0,7,0,436,3486.170731707317,34,5,4.0,32.0,55.25,4.5,0.0,0.0,0.0,0.0,0.0,1.0,1009,35.79604578563996,90.0,35.0,51.818418314255986,At Risk
A-67be94,Company_276,EdTech,US,2023-04-04,organic,Enterprise,26,False,False,7,3132.8571428571427,37594.28571428572,1,0,6,0,416,3028.5,17,3,5.0,38.6,51.0,4.0,0.0,88.27,0.0,0.0,0.0,2.0,1177,33.714880332986475,80.0,35.0,47.98595213319459,At Risk
A-4e960a,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,True,True,12,1995.1666666666667,23942.0,0,1,11,2,512,3141.6938775510203,21,5,6.0,29.166666666666668,83.16666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,889,43.70447450572321,80.0,50.0,56.481789802289285,At Risk
A-c37cab,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,12,2452.75,29433.0,1,1,11,3,708,2904.4142857142856,40,14,4.0,33.0,101.25,3.75,1.0,4.03,0.0,0.0,0.0,2.0,695,64.09989594172738,70.0,55.00000000000001,63.139958376690956,Good
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,False,11,1878.5454545454545,22542.545454545456,1,2,10,1,595,2741.6825396825398,44,10,4.0,32.75,35.5,4.0,0.0,147.54999999999998,0.0,1.0,1.0,4.0,589,52.34131113423518,80.0,45.0,58.436524453694076,At Risk
A-443b7c,Company_280,Cybersecurity,US,2024-09-06,other,Enterprise,1,False,True,16,1503.875,18046.5,4,0,13,3,618,3095.8571428571427,29,8,8.0,29.25,49.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,656,54.734651404786696,88.0,85.00000000000001,73.79386056191468,Good
A-1f7acb,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,True,False,8,5864.0,70368.0,1,3,6,1,510,3095.622641509434,47,7,7.0,41.714285714285715,129.57142857142858,4.4,0.0,0.0,0.0,0.0,0.0,0.0,1053,43.496357960457864,88.0,20.0,49.798543184183146,At Risk
A-f51f16,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,False,8,1663.75,19965.0,2,0,7,1,384,3948.4594594594596,28,3,4.0,29.25,91.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,912,30.385015608740893,60.0,45.0,43.654006243496355,At Risk
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,True,False,13,1561.0,18732.0,0,2,11,0,722,3143.1884057971015,34,7,3.0,24.0,83.0,3.0,0.0,58.37,1.0,0.0,0.0,3.0,1039,65.55671175858481,60.0,45.0,57.72268470343393,At Risk
A-5f2961,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,False,False,7,1471.2857142857142,17655.428571428572,0,0,6,0,348,2861.75,19,2,1.0,53.0,19.0,3.0,0.0,6.6,0.0,0.0,0.0,1.0,579,26.638917793964623,60.0,30.000000000000004,37.655567117585846,Critical
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,16,1433.3125,17199.75,1,0,13,2,722,2907.056338028169,31,8,6.0,43.5,80.5,4.333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1086,65.55671175858481,86.66666666666666,70.0,73.22268470343393,Good
A-e98302,Company_286,EdTech,US,2023-12-26,ads,Enterprise,16,True,False,6,2094.5,25134.0,0,0,5,0,273,2958.366666666667,18,3,9.0,44.44444444444444,99.44444444444444,4.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,911,18.83454734651405,82.85714285714286,25.0,39.89096179574848,Critical
A-8bde0c,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,False,18,1899.888888888889,22798.666666666668,2,0,15,1,773,3011.35,43,6,3.0,25.666666666666668,86.33333333333333,4.0,0.0,0.0,0.0,0.0,0.0,2.0,597,70.8636836628512,80.0,85.00000000000001,77.84547346514049,Good
A-bcf87c,Company_288,FinTech,US,2024-06-27,event,Pro,10,False,True,11,1979.090909090909,23749.090909090908,0,1,8,1,503,2733.1481481481483,19,7,2.0,63.0,49.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,727,42.76795005202915,80.0,35.0,51.60718002081166,At Risk
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,11,1469.8181818181818,17637.81818181818,0,1,10,1,607,3276.75,39,6,5.0,37.4,72.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,1109,53.59001040582727,100.0,45.0,64.9360041623309,Good
A-625d0b,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,False,False,11,1081.1818181818182,12974.181818181818,0,0,10,2,529,2620.1666666666665,38,6,5.0,48.4,72.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,660,45.47346514047867,60.0,50.0,51.189386056191466,At Risk
A-fce879,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,True,True,5,1359.4,16312.8,0,1,5,1,299,3657.037037037037,14,1,2.0,28.0,61.5,4.0,0.0,0.0,1.0,0.0,0.0,2.0,638,21.540062434963584,80.0,20.0,38.61602497398543,Critical
A-b07b56,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,True,15,1132.2666666666667,13587.2,0,0,12,3,633,2897.84375,39,9,4.0,31.25,93.75,3.0,0.0,0.0,0.0,0.0,0.0,1.0,593,56.2955254942768,60.0,60.00000000000001,58.51821019771072,At Risk
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,16,1159.9375,13919.25,3,1,12,4,714,2662.4285714285716,54,8,5.0,49.0,76.4,4.0,0.0,0.0,0.0,0.0,0.0,3.0,991,64.72424557752342,80.0,70.0,70.88969823100936,Good
A-342303,Company_294,EdTech,US,2024-03-16,other,Pro,1,True,False,3,565.0,6780.0,0,0,3,1,141,1543.2666666666667,5,1,3.0,29.333333333333332,71.33333333333333,4.5,0.0,0.0,0.0,0.0,0.0,1.0,830,5.098855359001043,90.0,15.000000000000002,33.539542143600414,Critical
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,12,1670.1666666666667,20042.0,0,0,10,2,703,3248.9411764705883,36,3,1.0,45.0,37.0,4.0,0.0,6.2,1.0,0.0,1.0,3.0,731,63.57960457856401,80.0,50.0,64.4318418314256,Good
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Basic,2,False,False,4,729.75,8757.0,1,0,4,0,139,3078.3571428571427,10,4,7.0,20.0,67.57142857142857,4.8,0.0,0.0,0.0,0.0,1.0,2.0,1214,4.890738813735693,96.0,25.0,38.256295525494274,Critical
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,38,False,False,5,4204.4,50452.8,0,0,3,0,230,2505.0,13,3,2.0,31.5,21.5,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1009,14.360041623309055,60.0,15.000000000000002,28.244016649323623,Critical
A-4e631b,Company_298,FinTech,US,2024-03-16,other,Enterprise,22,False,False,11,2218.0,26616.0,1,1,8,1,502,3156.4897959183672,29,4,2.0,24.5,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,830,42.663891779396465,80.0,40.0,53.06555671175859,At Risk
A-7f6b86,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,True,9,2155.777777777778,25869.333333333332,3,0,7,3,420,3518.268292682927,14,3,7.0,40.42857142857143,96.57142857142857,3.6666666666666665,0.0,5.27,0.0,0.0,0.0,1.0,1035,34.13111342351717,73.33333333333333,50.0,50.65244536940686,At Risk
A-8adedc,Company_300,EdTech,US,2024-02-11,event,Basic,4,True,True,14,2023.4285714285713,24281.14285714286,0,0,13,3,583,2721.2622950819673,33,5,4.0,49.25,56.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,864,51.09261186264309,80.0,65.0,63.937044745057236,Good
A-2edab2,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,False,False,10,1139.0,13668.0,1,0,9,0,487,3421.3617021276596,26,5,4.0,30.0,102.25,3.0,0.0,168.73,0.0,0.0,0.0,2.0,950,41.10301768990635,60.0,50.0,49.44120707596254,At Risk
A-149a69,Company_302,DevTools,US,2024-10-17,event,Basic,34,False,False,3,2686.0,32232.0,0,0,1,0,208,3327.4444444444443,9,1,8.0,33.875,120.875,4.2,0.0,0.0,1.0,0.0,0.0,1.0,615,12.07075962539022,84.0,5.0,31.52830385015609,Critical
A-a6d261,Company_303,FinTech,CA,2023-11-29,other,Pro,9,False,False,14,2727.9285714285716,32735.14285714286,3,0,13,1,627,3003.7301587301586,29,6,4.0,40.0,63.25,4.666666666666667,1.0,99.94,1.0,0.0,0.0,1.0,938,55.67117585848076,88.33333333333334,80.0,72.76847034339231,Good
A-443f6f,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,False,False,9,1510.4444444444443,18125.333333333332,1,0,7,0,527,2824.089285714286,28,4,4.0,28.0,122.25,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,564,45.265348595213325,93.33333333333334,40.0,58.106139438085336,At Risk
A-202b67,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,False,False,9,2018.6666666666667,24224.0,1,0,8,0,447,2402.478260869565,40,5,4.0,36.75,90.5,4.666666666666667,0.0,78.87,0.0,0.0,0.0,2.0,824,36.94068678459937,93.33333333333334,45.0,56.276274713839754,At Risk
A-00bed1,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,True,False,10,3350.6,40207.2,3,0,9,1,514,2818.3137254901962,27,2,4.0,31.75,106.25,4.0,0.0,21.17,0.0,0.0,0.0,1.0,953,43.91259105098856,80.0,60.00000000000001,59.56503642039543,At Risk
A-ffc04f,Company_307,EdTech,US,2024-06-06,ads,Pro,13,False,False,15,1335.9333333333334,16031.2,0,1,8,3,857,3224.9651162790697,64,7,7.0,17.714285714285715,58.57142857142857,4.5,1.0,0.0,0.0,0.0,0.0,1.0,748,79.60457856399584,85.0,35.0,67.84183142559834,Good
A-65c341,Company_308,FinTech,US,2023-12-26,ads,Pro,11,True,False,8,3818.25,45819.0,0,0,8,1,410,3870.2105263157896,18,4,5.0,41.4,87.8,4.0,0.0,0.0,0.0,0.0,0.0,2.0,911,33.09053069719043,80.0,40.0,49.236212278876174,At Risk
A-dcc2f0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,False,15,1166.2,13994.4,2,0,13,2,833,3206.565789473684,26,8,2.0,27.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1068,77.10718002081165,60.0,75.0,71.34287200832466,Good
A-ced9aa,Company_310,DevTools,US,2024-10-05,other,Enterprise,3,False,False,11,568.3636363636364,6820.363636363636,0,0,11,0,531,3035.818181818182,39,5,7.0,28.857142857142858,102.85714285714286,3.0,0.0,0.0,0.0,0.0,0.0,0.0,627,45.68158168574402,60.0,55.00000000000001,52.77263267429761,At Risk
A-3d957b,Company_311,HealthTech,UK,2024-04-04,other,Pro,14,False,False,6,1975.3333333333333,23704.0,3,0,4,0,143,2913.266666666667,13,3,3.0,41.333333333333336,79.33333333333333,3.0,0.0,0.0,0.0,0.0,0.0,1.0,811,5.306971904266389,60.0,35.0,30.622788761706556,Critical
A-89ee83,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,11,2264.2727272727275,27171.272727272728,3,0,11,0,565,2925.864406779661,26,6,5.0,21.8,66.2,4.0,1.0,0.0,0.0,0.0,0.0,0.0,628,49.21956295525495,75.0,70.0,63.18782518210198,Good
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,False,False,12,2543.6666666666665,30524.0,0,0,9,2,644,2871.4242424242425,40,7,7.0,25.571428571428573,62.285714285714285,3.6,1.0,0.0,0.0,0.0,0.0,0.0,818,57.44016649323622,67.0,45.0,56.576066597294485,At Risk
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,False,False,8,1593.375,19120.5,0,1,6,1,500,2874.125,32,6,9.0,35.666666666666664,83.44444444444444,3.8,0.0,0.0,0.0,0.0,0.0,2.0,910,42.455775234131124,76.0,25.0,47.282310093652455,At Risk
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,False,9,1322.4444444444443,15869.333333333334,1,0,7,0,337,2720.15625,13,6,4.0,27.5,101.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1232,25.49427679500521,80.0,40.0,46.197710718002085,At Risk
A-e4144b,Company_316,EdTech,UK,2024-10-22,other,Pro,41,False,False,10,3542.4,42508.8,1,0,8,4,439,3102.2558139534885,21,5,3.0,57.0,172.33333333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,610,36.10822060353799,80.0,45.0,51.943288241415196,At Risk
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,7,1689.2857142857142,20271.428571428572,3,0,6,1,401,2732.311111111111,26,5,7.0,26.714285714285715,96.28571428571429,4.333333333333333,0.0,101.23,0.0,0.0,0.0,1.0,797,32.154006243496355,86.66666666666666,45.0,52.361602497398536,At Risk
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,False,False,6,1718.6666666666667,20624.0,1,0,3,0,347,3263.8125,21,5,1.0,25.0,115.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,685,26.534859521331946,60.0,20.0,34.61394380853278,Critical
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,False,9,571.3333333333334,6856.0,1,0,8,1,444,3168.6444444444446,19,5,3.0,34.666666666666664,79.33333333333333,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1116,36.62851196670136,100.0,45.0,58.151404786680544,At Risk
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,8,402.75,4833.0,0,0,7,0,380,2453.9736842105262,16,2,3.0,28.666666666666668,92.0,3.0,0.0,242.55,1.0,0.0,1.0,3.0,1184,29.9687825182102,60.0,35.0,40.48751300728408,At Risk
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,False,False,5,2200.6,26407.2,0,0,4,1,268,2623.24,16,4,5.0,34.2,113.6,3.6,0.0,0.0,1.0,0.0,0.0,2.0,546,18.314255983350677,72.0,20.0,34.92570239334027,Critical
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,12,1512.25,18147.0,1,0,10,0,663,2893.0307692307692,38,4,1.0,68.0,117.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,646,59.41727367325703,100.0,55.00000000000001,70.26690946930282,Good
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,11,1191.5454545454545,14298.545454545454,1,1,8,2,420,2915.0476190476193,14,5,2.0,53.0,109.5,5.0,0.0,0.0,0.0,0.0,0.0,2.0,852,34.13111342351717,100.0,40.0,55.65244536940687,At Risk
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,5,2605.6,31267.2,0,0,5,0,189,3421.3684210526317,6,1,3.0,34.333333333333336,60.0,4.0,0.0,178.84,0.0,0.0,0.0,2.0,608,10.093652445369408,80.0,25.0,35.53746097814776,Critical
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,True,10,1635.1,19621.2,2,0,8,1,465,2862.4222222222224,32,3,4.0,34.5,81.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,576,38.81373569198752,80.0,50.0,54.52549427679501,At Risk
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,False,False,12,2443.3333333333335,29320.0,2,0,11,1,551,3166.037037037037,26,5,2.0,44.5,139.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,929,47.76274713839751,100.0,65.0,68.605098855359,Good
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,True,True,13,1394.7692307692307,16737.23076923077,2,0,10,1,660,2754.7246376811595,30,11,7.0,52.57142857142857,89.42857142857143,3.6666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,953,59.105098855359,68.33333333333333,60.00000000000001,62.1420395421436,Good
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,9,1686.7777777777778,20241.333333333332,3,0,8,3,363,3002.9189189189187,26,3,5.0,27.0,59.2,4.0,0.0,0.0,1.0,0.0,0.0,1.0,698,28.19979188345474,80.0,55.00000000000001,51.7799167533819,At Risk
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,4,3770.25,45243.0,1,0,3,0,211,3117.45,16,3,4.0,45.75,55.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,584,12.382934443288244,80.0,20.0,34.9531737773153,Critical
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,12,2714.5,32574.0,2,1,10,2,612,2848.8387096774195,36,10,3.0,41.0,91.0,3.5,0.0,0.0,1.0,0.0,0.0,1.0,900,54.110301768990645,70.0,55.00000000000001,59.14412070759626,At Risk
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,12,3583.25,42999.0,2,0,10,1,631,2666.205882352941,34,5,6.0,41.666666666666664,88.83333333333333,4.0,0.0,68.99,0.0,0.0,0.0,1.0,921,56.087408949011454,80.0,60.00000000000001,64.43496357960458,Good
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,False,7,3815.0,45780.0,1,1,6,2,352,2562.657894736842,11,1,4.0,43.75,100.25,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1191,27.055150884495315,80.0,30.000000000000004,43.82206035379813,At Risk
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,False,4,2736.25,32835.0,0,0,4,1,185,4199.722222222223,15,4,2.0,57.5,128.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,718,9.67741935483871,60.0,20.0,27.870967741935484,Critical
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,10,3068.8,36825.6,1,0,10,2,488,2870.04,33,7,2.0,43.5,136.5,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1136,41.20707596253903,60.0,55.00000000000001,50.98283038501562,At Risk
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,False,False,9,1835.5555555555557,22026.666666666668,0,1,9,1,481,2748.3478260869565,17,3,2.0,36.5,78.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,561,40.478668054110315,60.0,40.0,46.19146722164413,At Risk
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,10,1521.7,18260.4,1,0,9,1,474,3720.717391304348,20,2,7.0,27.714285714285715,86.14285714285714,4.2,1.0,0.0,0.0,0.0,0.0,2.0,822,39.75026014568158,79.0,50.0,54.600104058272635,At Risk
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,11,7996.090909090909,95953.09090909091,2,1,8,2,587,2812.7833333333333,45,7,4.0,18.75,97.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,645,51.508844953173785,75.0,45.0,56.60353798126951,At Risk
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,12,2379.8333333333335,28558.0,1,0,11,2,571,3025.2727272727275,26,6,3.0,17.0,99.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,724,49.843912591051,100.0,60.00000000000001,67.93756503642041,Good
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,6,802.0,9624.0,2,0,2,1,284,2986.0666666666666,13,3,4.0,32.25,83.25,5.0,1.0,104.25,1.0,0.0,0.0,3.0,894,19.979188345473467,95.0,20.0,42.49167533818939,At Risk
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,7,1064.5714285714287,12774.857142857143,2,0,7,1,315,3120.3,11,1,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,0.0,1.0,0.0,0.0,2.0,879,23.20499479708637,82.85714285714286,45.0,47.63914077597741,At Risk
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,11,6363.636363636364,76363.63636363637,2,0,10,1,566,2767.796296296296,31,5,4.0,54.75,106.25,3.75,1.0,0.0,0.0,0.0,0.0,1.0,651,49.32362122788763,70.0,60.00000000000001,58.729448491155054,At Risk
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,8,3803.25,45639.0,3,1,7,0,482,3118.4897959183672,25,5,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,125.6,2.0,0.0,1.0,3.0,778,40.58272632674298,66.66666666666667,45.0,49.7330905306972,At Risk
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,7,1770.0,21240.0,1,0,4,1,321,2793.46875,9,1,6.0,41.166666666666664,65.83333333333333,4.2,1.0,0.0,0.0,0.0,0.0,0.0,742,23.82934443288242,79.0,25.0,40.731737773152965,At Risk
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,10,537.5,6450.0,0,0,10,3,519,3356.1875,31,8,1.0,16.0,1.0,3.0,0.0,277.54,0.0,1.0,0.0,1.0,810,44.43288241415193,60.0,50.0,50.77315296566077,At Risk
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,8,2259.0,27108.0,2,0,6,1,379,2988.05,18,4,4.0,29.5,39.25,4.0,0.0,105.26,0.0,0.0,1.0,2.0,1043,29.864724245577523,80.0,40.0,47.945889698231014,At Risk
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,False,11,2052.909090909091,24634.909090909092,0,0,9,2,679,2764.605633802817,30,6,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1216,61.082206035379826,60.0,45.0,55.93288241415193,At Risk
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,11,3784.5454545454545,45414.545454545456,1,1,8,1,638,3065.967213114754,27,3,4.0,30.25,119.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1187,56.81581685744017,80.0,40.0,58.72632674297607,At Risk
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,5,3586.2,43034.4,0,0,5,2,398,2842.4358974358975,18,5,6.0,24.666666666666668,94.33333333333333,4.0,0.0,0.0,0.0,0.0,0.0,3.0,605,31.841831425598343,80.0,25.0,44.23673257023934,At Risk
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,11,1120.5454545454545,13446.545454545454,1,0,8,1,567,3169.1272727272726,32,8,2.0,28.0,100.0,3.0,1.0,34.35,0.0,0.0,0.0,2.0,977,49.42767950052029,55.0,45.0,49.77107180020812,At Risk
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,10,4363.3,52359.6,0,0,8,0,462,2617.46,43,4,5.0,24.4,55.0,3.2,0.0,0.0,0.0,0.0,0.0,1.0,790,38.50156087408949,64.0,40.0,46.600624349635794,At Risk
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,False,6,1506.0,18072.0,0,0,4,3,306,3361.1935483870966,18,4,4.0,44.75,116.5,3.5,1.0,0.0,0.0,0.0,0.0,0.0,1008,22.268470343392302,65.0,20.0,34.40738813735692,Critical
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,False,12,2409.4166666666665,28913.0,1,0,9,0,517,2745.4,26,5,3.0,36.333333333333336,88.33333333333333,4.5,0.0,21.61,1.0,0.0,0.0,1.0,647,44.224765868886585,90.0,50.0,59.68990634755464,At Risk
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,False,5,2238.8,26865.6,0,0,4,1,265,2872.25,25,4,5.0,41.2,91.8,4.0,0.0,0.0,1.0,0.0,0.0,1.0,962,18.00208116545266,80.0,20.0,37.20083246618106,Critical
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,False,4,848.25,10179.0,0,0,3,1,226,2824.913043478261,17,3,5.0,42.6,77.2,3.0,0.0,0.0,1.0,0.0,0.0,1.0,633,13.943808532778357,60.0,15.000000000000002,28.077523413111344,Critical
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,14,1023.3571428571429,12280.285714285714,1,2,9,5,679,2853.264705882353,46,5,5.0,39.8,91.6,4.25,1.0,74.94,0.0,0.0,0.0,1.0,722,61.082206035379826,80.0,40.0,60.43288241415193,Good
